time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.20305566471083705,0.20368731011212415,13.741955079014222,0.037129879644195896,6.269100851390444,0.0,0.29022180799447606,0.3588816958056485,4.0762824862940095,0.03424656976093026,0.005342102176297935,0.0,473.0726960629241,471.8826309897697,472.21448946840206,473.8057235995004
1.9200000000000013,0.22079190722369577,0.22608812005936482,13.992040642510835,0.03945004317443246,6.269034844360441,0.0,0.3009558817537983,0.3880369199364581,4.2592233749876,0.04630198000816731,-0.018871194046808433,0.0,477.9974954415943,476.1486062944494,477.8207207733871,478.7395518645104
1.9800000000000013,0.23912397367567825,0.25013908042271704,14.249212745100309,0.04215422935114077,6.267876873743727,0.0,0.31021866869787423,0.4139131621700053,4.312958566694719,0.04248470461107675,-0.020170134687498974,0.0,440.23166258888125,440.1241980553621,439.3273204787493,439.0118639194478
2.0400000000000014,0.2580131305523002,0.27573680113197213,14.508258539188486,0.04522629862532934,6.266940842686299,0.0,0.31951273822639176,0.43959351442189126,4.321847035707381,0.06456574673345439,-0.007747690740636358,0.0,424.78076013292525,425.8448891428164,425.0339850827773,426.9241240303809
2.1000000000000014,0.27751779708235697,0.3030573266624689,14.770515389166484,0.049197113782086355,6.266841648698888,0.0,0.3306621957700672,0.4714708485682054,4.41964486165978,0.06922669110346702,0.008371232145953322,0.0,453.4252332336411,454.7184886421363,453.8747062106242,454.2518058333647
2.1600000000000015,0.2976482395690871,0.332245067763419,15.036073395184857,0.05351155493219828,6.267412905650115,0.0,0.34030240580682664,0.5018273468830855,4.432211381846361,0.0767893011463366,0.011726578432647494,0.0,427.2355802893635,427.5214811051922,428.0180687251913,428.66545793573033
2.2200000000000015,0.3183540065070728,0.36336178152781473,15.30290171282425,0.05842120371809667,6.267701666907289,0.0,0.3498356023527067,0.5358255896314453,4.461914550465425,0.09036277944980124,-0.014943319940642871,0.0,435.21322481895083,432.9749582231017,432.54513453848676,433.6923893474406
2.2800000000000016,0.3396026415767768,0.3965015005509053,15.569645979702996,0.0643078935099739,6.2666290513710905,0.0,0.35853412233164395,0.5693060143235007,4.429642029878052,0.11028962761284009,-0.024505661195547472,0.0,413.5366560081831,412.6934090916122,412.9009057113909,414.6642065742351
2.3400000000000016,0.36150900921842793,0.43220409354123,15.841349390536628,0.0707717775708323,6.265276938107569,0.0,0.37182831999762783,0.6214875062481484,4.626284674730427,0.10205452603094818,-0.018860308185582604,0.0,484.6165050647024,485.0407075426024,484.9952445810911,484.3853994453575
2.4000000000000017,0.3842446160204826,0.47119287556565925,16.124894522509795,0.07771888630686163,6.263966235688606,0.0,0.386150953808759,0.6788472141037635,4.824316496182524,0.1344702780529434,-0.028605239879786228,0.0,487.8667990678752,487.1385991188816,484.95775019692667,487.3969310971252
